uuid	page	field	gt	pred	levenshtein_distance	doc_conf	entity_conf
8e117212-be43-424c-9e02-c8a716762f34	0	Quote_MailingAddress.Line1	8498 GOLDEN A VS			0.503914	
8e117212-be43-424c-9e02-c8a716762f34	0	Quote_MailingAddress.State	C'A	C'A	0	0.503914	0.992429
8e117212-be43-424c-9e02-c8a716762f34	0	Quote_MailingAddress.Zip	91941:	91941:	0	0.503914	0.992429
8e117212-be43-424c-9e02-c8a716762f34	0	Quote_YearsInBusiness	1 fj*			0.503914	
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Location.City	Mesa	Mesa	0	0.456967	0.990112
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Location.Id	1	1	0	0.456967	0.976317
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Location.Line1	221 S Power Rd	221 S Power Rd	0	0.456967	0.996535
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Location.State	AZ	AZ	0	0.456967	0.996233
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Location.Zip	85206	85206	0	0.456967	0.990055
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_BusinessName	Apex Internal Medicine Corp	Apex Internal Medicine Corp	0	0.456967	0.950684
8f9ba523-94d7-4d65-9f93-6f7f771083d2	1	Quote_ClassCode.ClassCode	8832	8832	0	0.456967	0.988705
8f9ba523-94d7-4d65-9f93-6f7f771083d2	1	Quote_ClassCode.ClassDescriptionCode	00	00	0	0.456967	0.990905
8f9ba523-94d7-4d65-9f93-6f7f771083d2	1	Quote_ClassCode.FullTimeEmployees	4	4	0	0.456967	0.858479
8f9ba523-94d7-4d65-9f93-6f7f771083d2	1	Quote_ClassCode.Payroll	$225000	$225000	0	0.456967	0.939599
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_EffectiveDate	1/25/2019	1/25/2019	0	0.456967	1.0
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_Fein	860892869	860892869	0	0.456967	0.939913
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_LegalEntities.Corporation	H			0.456967	
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_LiabilityLimits.EachAccident	1000000	1000000	0	0.456967	0.992385
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_LiabilityLimits.EachEmployee	1000000	1000000	0	0.456967	0.998077
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_LiabilityLimits.PolicyLimit	1000000	1000000	0	0.456967	0.994293
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_MailingAddress.City	Mesa	Mesa	0	0.456967	0.976365
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_MailingAddress.Line1	221 S Power Rd	221 S Power Rd	0	0.456967	0.939343
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_MailingAddress.State	AZ	AZ	0	0.456967	1.0
8f9ba523-94d7-4d65-9f93-6f7f771083d2	0	Quote_MailingAddress.Zip	85206	85206	0	0.456967	0.998256
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.City	Hot Springs,	Hot Springs,	0	0.619004	0.876945
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.City	Tillar,	Tillar,	0	0.619004	0.967465
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.City	San Antonio,	San Antonio,	0	0.619004	0.89855
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Id	i	i	0	0.619004	0.986196
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Id	2	2	0	0.619004	0.978088
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Id	3	3	0	0.619004	0.974912
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Line1	The Hotel Hot Springs 305 Malvern Avenue	The Hotel Hot Springs 305 Malvern Avenue	0	0.619004	0.802217
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Line1	Delta Resort 8624 Buckducks Drive	Delta Resort 8624 Buckducks Drive	0	0.619004	0.814418
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Line1	Homewood Suites 215 Richland Hills Drive	Homewood Suites 215 Richland Hills Drive	0	0.619004	0.955554
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.State	AR	AR	0	0.619004	0.990487
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.State	AR	AR	0	0.619004	0.990516
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.State	TX	TX	0	0.619004	0.974534
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Zip	71901	71901	0	0.619004	0.984515
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Zip	71670	71670	0	0.619004	0.964942
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Location.Zip	78245	78245	0	0.619004	0.988523
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_BusinessName	K Partners Hotel Management	K Partners Hotel Management	0	0.619004	0.982706
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.ClassCode	8810	8810	0	0.619004	0.905667
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.ClassCode	9050	9050	0	0.619004	0.797703
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	33	Quote_ClassCode.ClassCode	9079	9079	0	0.619004	0.902349
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.ClassCode	9050	9050	0	0.619004	0.854037
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.ClassCode	9050	9050	0	0.619004	0.905
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.ClassCode	9050	9050	0	0.619004	0.862742
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.FullTimeEmployees	2	2	0	0.619004	0.708789
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.FullTimeEmployees	45	45	0	0.619004	0.759
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	33	Quote_ClassCode.FullTimeEmployees	8	8	0	0.619004	0.787274
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.FullTimeEmployees	32	32	0	0.619004	0.769582
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.FullTimeEmployees	19	19	0	0.619004	0.671454
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.FullTimeEmployees	19	19	0	0.619004	0.619004
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.LocationId	1	1	0	0.619004	0.840864
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.LocationId	1	1	0	0.619004	0.695476
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	33	Quote_ClassCode.LocationId	1	1	0	0.619004	0.858736
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.LocationId	3	3	0	0.619004	0.843687
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.LocationId	4	4	0	0.619004	0.906777
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.LocationId	5	5	0	0.619004	0.831407
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.Payroll	$112,135.00	$112,135.00	0	0.619004	0.868064
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	32	Quote_ClassCode.Payroll	$1,063,788.00	$1,063,788.00	0	0.619004	0.905125
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	33	Quote_ClassCode.Payroll	$379,680.00	$379,680.00	0	0.619004	0.927095
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.Payroll	$634,916.00	$634,916.00	0	0.619004	0.912798
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.Payroll	$451,594.00	$451,594.00	0	0.619004	0.916282
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	34	Quote_ClassCode.Payroll	$456,901.00	$456,901.00	0	0.619004	0.864361
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_CompanyWebsite	http://www.kpartnersusa.net/about	http://www.kpartnersusa.net/about	0	0.619004	0.780856
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_ContactInformation.Phone	(210) 492-6620	(210) 492-6620	0	0.619004	0.902142
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_EffectiveDate	03/30/2019	03/30/2019	0	0.619004	1.0
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.619004	0.995829
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.619004	0.996181
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.619004	0.996065
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_MailingAddress.City	San Antonio,	San Antonio,	0	0.619004	0.921346
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_MailingAddress.Line1	6827 Camp Bullis Road, #206	6827 Camp Bullis Road, #206	0	0.619004	0.887461
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_MailingAddress.State	TX	TX	0	0.619004	1.0
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_MailingAddress.Zip	78256	78256	0	0.619004	0.996102
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	35	Quote_NatureOfBusiness	Motel/Hotel	Motel/Hotel	0	0.619004	0.943138
9d40a41d-b495-4ef9-ad70-e4a51043eb1b	31	Quote_YearsInBusiness	22	22	0	0.619004	0.996036
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Location.City	Yonkers,	Yonkers,	0	0.691563	0.978593
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Location.Id	01	01	0	0.691563	0.99589
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Location.Line1	45 Prospect St.	45 Prospect St.	0	0.691563	0.995948
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Location.State	NY	NY	0	0.691563	0.996285
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Location.Zip	10701	10701	0	0.691563	0.988649
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_BusinessName	American Epoxy & Metal, Inc.	American Epoxy & Metal, Inc.	0	0.691563	0.92028
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.ClassCode	8810	8810	0	0.691563	0.994037
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.ClassCode	8742	8742	0	0.691563	0.972309
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.ClassCode	4452	4452	0	0.691563	0.93692
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.ClassCode	4475	4475	0	0.691563	0.858981
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.FullTimeEmployees	i	i	0	0.691563	0.776893
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.FullTimeEmployees	2	2	0	0.691563	0.86363
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.FullTimeEmployees		i		0.691563	0.744713
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.LocationId	01	01	0	0.691563	0.981304
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.LocationId	01	01	0	0.691563	0.928632
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.LocationId	01	01	0	0.691563	0.910561
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.LocationId	01	01	0	0.691563	0.847432
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.PartTimeEmployees	i			0.691563	
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.Payroll	4,829	4,829	0	0.691563	0.911305
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.Payroll	18,301	18,301	0	0.691563	0.910189
a61cba3a-c2cf-4922-9a15-ab73a0f56344	4	Quote_ClassCode.Payroll	28,870	28,870	0	0.691563	0.914902
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_EffectiveDate	02/01/19	02/01/19	0	0.691563	0.998098
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_Fein	13-3576563	13-3576563	0	0.691563	0.980802
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_LegalEntities.Corporation	X	X	0	0.691563	0.978476
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.691563	0.980667
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.691563	0.996003
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.691563	0.990349
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_MailingAddress.City	Yonkers,	Yonkers,	0	0.691563	0.97628
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_MailingAddress.Line1	PO Box 1495	PO Box 1495	0	0.691563	0.877767
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_MailingAddress.State	NY	NY	0	0.691563	0.996006
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_MailingAddress.Zip	10702	10702	0	0.691563	0.988211
a61cba3a-c2cf-4922-9a15-ab73a0f56344	2	Quote_NatureOfBusiness	Plastic manufacturing, Molded Products	Plastic manufacturing, Molded Products	0	0.691563	0.992446
a61cba3a-c2cf-4922-9a15-ab73a0f56344	0	Quote_YearsInBusiness	29	29	0	0.691563	0.878754
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Location.City	City of Commerce,	of Commerce,	5	0.688466	0.826409
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Location.Id	i	i	0	0.688466	1.0
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Location.Line1	2250 S. Atlantic Blvd.	2250 S. Atlantic Blvd. City	5	0.688466	0.688466
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Location.State	CA	CA	0	0.688466	0.992653
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Location.Zip	90040	90040	0	0.688466	0.986462
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_BusinessName	Lucky Guys LLC	Lucky Guys LLC	0	0.688466	0.96618
b0f5e7f1-3253-4256-8590-b382952fb32f	1	Quote_ClassCode.ClassCode	9079	9079	0	0.688466	0.97584
b0f5e7f1-3253-4256-8590-b382952fb32f	1	Quote_ClassCode.FullTimeEmployees	4	4	0	0.688466	0.932831
b0f5e7f1-3253-4256-8590-b382952fb32f	1	Quote_ClassCode.LocationId	i	i	0	0.688466	0.980354
b0f5e7f1-3253-4256-8590-b382952fb32f	1	Quote_ClassCode.PartTimeEmployees	4	4	0	0.688466	0.924624
b0f5e7f1-3253-4256-8590-b382952fb32f	1	Quote_ClassCode.Payroll	$184,000.00	$184,000.00	0	0.688466	0.97082
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_ContactInformation.Name	Jose Zarate	Jose Zarate	0	0.688466	1.0
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_ContactInformation.Phone	(323) 264-0930	(323) 264-0930	0	0.688466	0.932232
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_EffectiveDate	02/09/2019	02/09/2019	0	0.688466	1.0
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_Fein	95-4710496	95-4710496	0	0.688466	0.974205
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_LegalEntities.LLC	<empty/>			0.688466	
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.688466	0.986153
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.688466	0.992374
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.688466	0.99232
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_MailingAddress.City	La Palma,	La Palma,	0	0.688466	0.775857
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_MailingAddress.Line1	4521 Amberwood Avenue	Jose Pulido 4521 Amberwood Avenue	12	0.688466	0.815898
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_MailingAddress.State	CA	CA	0	0.688466	1.0
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_MailingAddress.Zip	90623-1905	90623-1905	0	0.688466	0.992151
b0f5e7f1-3253-4256-8590-b382952fb32f	2	Quote_NatureOfBusiness	Restaurant; Hours: 6:00am to 10:00pm; No Liquor,	Restaurant; Hours: 6:00am to 10:00pm; No Liquor,	0	0.688466	0.972584
b0f5e7f1-3253-4256-8590-b382952fb32f	0	Quote_YearsInBusiness	32	32	0	0.688466	0.940449
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Location.City	Goleta,	Goleta,	0	0.38242	0.930411
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Location.Id	i	i	0	0.38242	0.796355
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Location.Line1	5738 Calle Real (GOLETA)	5738 Calle Real (GOLETA)	0	0.38242	0.471691
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Location.State	CA	CA	0	0.38242	1.0
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Location.Zip	93117	93117	0	0.38242	0.99803
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_BusinessName	Math 101, Inc, DBA: Mathnasium of Goleta	Math 101, Inc, DBA: Mathnasium of Goleta	0	0.38242	0.851705
b4265e6b-ccfb-4e83-ac51-6b730acee162	6	Quote_ClassCode.ClassCode	8868	8868	0	0.38242	0.961152
b4265e6b-ccfb-4e83-ac51-6b730acee162	6	Quote_ClassCode.FullTimeEmployees	0	0	0	0.38242	0.38242
b4265e6b-ccfb-4e83-ac51-6b730acee162	6	Quote_ClassCode.LocationId	i	i	0	0.38242	0.941864
b4265e6b-ccfb-4e83-ac51-6b730acee162	6	Quote_ClassCode.PartTimeEmployees	3	3	0	0.38242	0.432013
b4265e6b-ccfb-4e83-ac51-6b730acee162	6	Quote_ClassCode.Payroll	35,000	35,000	0	0.38242	0.843435
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_EffectiveDate	01/21/2019	01/21/2019	0	0.38242	1.0
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_Fein	831851190	831851190	0	0.38242	0.965376
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_LegalEntities.Corporation	X	X	0	0.38242	0.998117
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.38242	0.998029
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.38242	1.0
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.38242	0.998115
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_MailingAddress.City	San Clemente	San Clemente	0	0.38242	0.935024
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_MailingAddress.Line1	41 Calle Loyola			0.38242	
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_MailingAddress.State	CA	CA	0	0.38242	1.0
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_MailingAddress.Zip	92673	92673	0	0.38242	0.998177
b4265e6b-ccfb-4e83-ac51-6b730acee162	7	Quote_NatureOfBusiness	Mathnasium franchise math tutoring center	Mathnasium franchise math tutoring center	0	0.38242	0.967085
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_YearsInBusiness		41		0.38242	0.702447
b4265e6b-ccfb-4e83-ac51-6b730acee162	5	Quote_YearsInBusiness	<empty/>			0.38242	
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Location.City	Fullerton,	Fullerton,	0	0.594929	0.958059
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Location.Id	001	001	0	0.594929	0.994365
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Location.Id		1		0.594929	0.738983
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Location.Line1	701 S Raymond ave #	701 S Raymond ave #	0	0.594929	0.990499
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Location.State	CA	CA	0	0.594929	0.998076
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Location.Zip	92831	92831	0	0.594929	0.992544
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_BusinessName	P & C Flooring Construction	P & C Flooring Construction	0	0.594929	0.850648
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.ClassCode	5436	5436	0	0.594929	0.972459
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.ClassCode	9521	9521	0	0.594929	0.923143
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.ClassCode	8810	8810	0	0.594929	0.95842
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.FullTimeEmployees	6	6	0	0.594929	0.812648
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.FullTimeEmployees	3	3	0	0.594929	0.705207
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.FullTimeEmployees	2	2	0	0.594929	0.732019
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.LocationId	001	001	0	0.594929	0.962766
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.LocationId	001	001	0	0.594929	0.869386
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.LocationId	001	001	0	0.594929	0.886588
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.Payroll	123,240	123,240	0	0.594929	0.766802
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.Payroll	55,560	55,560	0	0.594929	0.781216
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	4	Quote_ClassCode.Payroll	67,400	67,400	0	0.594929	0.915534
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_ContactInformation.Email	pete@maxrpmconstruction.com	pete@maxrpmconstruction.com	0	0.594929	0.986274
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_ContactInformation.Name	Pieman Haririan	Pieman Haririan	0	0.594929	1.0
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_ContactInformation.Phone	714-915-6657	714-915-6657	0	0.594929	1.0
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_EffectiveDate	04/16/19	04/16/19	0	0.594929	1.0
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_Fein	272204940	272204940	0	0.594929	0.951827
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_LegalEntities.Corporation	X	X	0	0.594929	0.977094
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.594929	0.984113
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.594929	0.992274
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.594929	0.988659
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_MailingAddress.City	Fullerton,	Fullerton,	0	0.594929	0.988135
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_MailingAddress.Line1	701 S Raymond ave # 1	701 S Raymond ave # 1	0	0.594929	0.817826
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_MailingAddress.State	CA	CA	0	0.594929	1.0
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_MailingAddress.Zip	92831	92831	0	0.594929	0.998183
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	2	Quote_NatureOfBusiness	I Mis risk does carpet installation and hardwood floor installation.	I Mis risk does carpet installation and hardwood floor installation.	0	0.594929	0.961073
b4a74456-371e-4a3e-b35c-f2d0d5dfb54d	0	Quote_YearsInBusiness	<empty/>			0.594929	
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Location.City	Overland Park	Overland Park	0	0.760407	0.937521
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Location.Id	i	i	0	0.760407	0.998276
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Location.Line1	10560 Barkley Street, Suite 340	10560 Barkley Street, Suite 340	0	0.760407	0.988511
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Location.State	KS	KS	0	0.760407	0.998235
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Location.Zip	66212	66212	0	0.760407	0.994274
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_BusinessName	Doolittle and Harrington Healthcare	Doolittle and Harrington Healthcare	0	0.760407	0.87849
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	1	Quote_ClassCode.ClassCode	8832	8832	0	0.760407	0.893021
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	1	Quote_ClassCode.FullTimeEmployees	8	8	0	0.760407	0.959231
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	1	Quote_ClassCode.LocationId	1	1	0	0.760407	0.852674
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.760407	0.959142
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	1	Quote_ClassCode.Payroll	360,000	360,000	0	0.760407	0.974282
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_ContactInformation.Name	Richard Doolittle	Richard Doolittle	0	0.760407	1.0
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_ContactInformation.Phone	913-601-5269	913-601-5269	0	0.760407	0.989822
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_EffectiveDate	1/23/2019	1/23/2019	0	0.760407	1.0
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_Fein	47-1338464	47-1338464	0	0.760407	0.978166
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_LegalEntities.LLC	X	X	0	0.760407	1.0
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_LiabilityLimits.EachAccident	100,000	100,000	0	0.760407	0.990145
b6eb32f6-b1c4-405a-bc23-6be87f3fc4e9	0	Quote_LiabilityLimits.EachEmployee	100,000	100,000	0	0.760407	0.994198
